,Corporation,SDG(s) ,Source Name,Source,Source Type,Source Date,Source Author,Explicit or Implicit,Notes,Relevant Country
463,Western Digital,4,Western Digital: Giving Back Through Volunteering,https://www.westerndigital.com/company/corporate-philanthropy/giving-back-through-volunteering,Webpage,,,Implicit,"""employees are encouraged to ...get involved in a variety of ways such as:

Teaching and mentoring disadvantaged students in science, technology, engineering and mathematics (STEM) education
Packing meals to support hunger relief worldwide
Planting trees and picking up trash to help preserve the environment""",nan
464,Western Digital,11,Western Digital: Giving Back Through Volunteering,https://www.westerndigital.com/company/corporate-philanthropy/giving-back-through-volunteering,Webpage,,,Implicit,"""employees are encouraged to ...get involved in a variety of ways such as:

Teaching and mentoring disadvantaged students in science, technology, engineering and mathematics (STEM) education
Packing meals to support hunger relief worldwide
Planting trees and picking up trash to help preserve the environment""",nan
465,Western Digital,13,Western Digital: Giving Back Through Volunteering,https://www.westerndigital.com/company/corporate-philanthropy/giving-back-through-volunteering,Webpage,,,Implicit,"""employees are encouraged to ...get involved in a variety of ways such as:

Teaching and mentoring disadvantaged students in science, technology, engineering and mathematics (STEM) education
Packing meals to support hunger relief worldwide
Planting trees and picking up trash to help preserve the environment""",nan
466,Western Digital,4,Western Digital: Product Donations,https://www.westerndigital.com/company/corporate-philanthropy/product-donations,Webpage,,,Implicit,"""Western Digital provides an opportunity for nonprofit organizations and public schools to request product donations. """,nan
467,Western Digital,9,Western Digital: Product Donations,https://www.westerndigital.com/company/corporate-philanthropy/product-donations,Webpage,,,Implicit,"""Western Digital provides an opportunity for nonprofit organizations and public schools to request product donations. """,nan
468,Western Digital,17,Western Digital: Product Donations,https://www.westerndigital.com/company/corporate-philanthropy/product-donations,Webpage,,,Implicit,"""Western Digital provides an opportunity for nonprofit organizations and public schools to request product donations. """,nan
469,Western Digital,2,Western Digital: Community Grants Program,https://www.westerndigital.com/company/corporate-philanthropy/community-grants-program,Webpage,,,Implicit,"""our key areas of support:

Education
STEM, particularly programs targeted at underrepresented and/or underprivileged youth

Hunger Relief
Programs with a predominant focus on alleviating hunger locally

Environmental Preservation
Programs aimed at environmental protection or preservation, and the public education of such issues

Veterans and Military Families
Projects and programs that provide services to veterans and/or military families""",China
470,Western Digital,2,Western Digital: Community Grants Program,https://www.westerndigital.com/company/corporate-philanthropy/community-grants-program,Webpage,,,Implicit,"""our key areas of support:

Education
STEM, particularly programs targeted at underrepresented and/or underprivileged youth

Hunger Relief
Programs with a predominant focus on alleviating hunger locally

Environmental Preservation
Programs aimed at environmental protection or preservation, and the public education of such issues

Veterans and Military Families
Projects and programs that provide services to veterans and/or military families""",India
471,Western Digital,2,Western Digital: Community Grants Program,https://www.westerndigital.com/company/corporate-philanthropy/community-grants-program,Webpage,,,Implicit,"""our key areas of support:

Education
STEM, particularly programs targeted at underrepresented and/or underprivileged youth

Hunger Relief
Programs with a predominant focus on alleviating hunger locally

Environmental Preservation
Programs aimed at environmental protection or preservation, and the public education of such issues

Veterans and Military Families
Projects and programs that provide services to veterans and/or military families""",Israel
472,Western Digital,2,Western Digital: Community Grants Program,https://www.westerndigital.com/company/corporate-philanthropy/community-grants-program,Webpage,,,Implicit,"""our key areas of support:

Education
STEM, particularly programs targeted at underrepresented and/or underprivileged youth

Hunger Relief
Programs with a predominant focus on alleviating hunger locally

Environmental Preservation
Programs aimed at environmental protection or preservation, and the public education of such issues

Veterans and Military Families
Projects and programs that provide services to veterans and/or military families""",Japan
473,Western Digital,2,Western Digital: Community Grants Program,https://www.westerndigital.com/company/corporate-philanthropy/community-grants-program,Webpage,,,Implicit,"""our key areas of support:

Education
STEM, particularly programs targeted at underrepresented and/or underprivileged youth

Hunger Relief
Programs with a predominant focus on alleviating hunger locally

Environmental Preservation
Programs aimed at environmental protection or preservation, and the public education of such issues

Veterans and Military Families
Projects and programs that provide services to veterans and/or military families""",Malaysia
474,Western Digital,2,Western Digital: Community Grants Program,https://www.westerndigital.com/company/corporate-philanthropy/community-grants-program,Webpage,,,Implicit,"""our key areas of support:

Education
STEM, particularly programs targeted at underrepresented and/or underprivileged youth

Hunger Relief
Programs with a predominant focus on alleviating hunger locally

Environmental Preservation
Programs aimed at environmental protection or preservation, and the public education of such issues

Veterans and Military Families
Projects and programs that provide services to veterans and/or military families""",Philippines
475,Western Digital,2,Western Digital: Community Grants Program,https://www.westerndigital.com/company/corporate-philanthropy/community-grants-program,Webpage,,,Implicit,"""our key areas of support:

Education
STEM, particularly programs targeted at underrepresented and/or underprivileged youth

Hunger Relief
Programs with a predominant focus on alleviating hunger locally

Environmental Preservation
Programs aimed at environmental protection or preservation, and the public education of such issues

Veterans and Military Families
Projects and programs that provide services to veterans and/or military families""",Thailand
476,Western Digital,2,Western Digital: Community Grants Program,https://www.westerndigital.com/company/corporate-philanthropy/community-grants-program,Webpage,,,Implicit,"""our key areas of support:

Education
STEM, particularly programs targeted at underrepresented and/or underprivileged youth

Hunger Relief
Programs with a predominant focus on alleviating hunger locally

Environmental Preservation
Programs aimed at environmental protection or preservation, and the public education of such issues

Veterans and Military Families
Projects and programs that provide services to veterans and/or military families""",United States
477,Western Digital,4,Western Digital: Community Grants Program,https://www.westerndigital.com/company/corporate-philanthropy/community-grants-program,Webpage,,,Implicit,"""our key areas of support:

Education
STEM, particularly programs targeted at underrepresented and/or underprivileged youth

Hunger Relief
Programs with a predominant focus on alleviating hunger locally

Environmental Preservation
Programs aimed at environmental protection or preservation, and the public education of such issues

Veterans and Military Families
Projects and programs that provide services to veterans and/or military families""",China
478,Western Digital,4,Western Digital: Community Grants Program,https://www.westerndigital.com/company/corporate-philanthropy/community-grants-program,Webpage,,,Implicit,"""our key areas of support:

Education
STEM, particularly programs targeted at underrepresented and/or underprivileged youth

Hunger Relief
Programs with a predominant focus on alleviating hunger locally

Environmental Preservation
Programs aimed at environmental protection or preservation, and the public education of such issues

Veterans and Military Families
Projects and programs that provide services to veterans and/or military families""",India
479,Western Digital,4,Western Digital: Community Grants Program,https://www.westerndigital.com/company/corporate-philanthropy/community-grants-program,Webpage,,,Implicit,"""our key areas of support:

Education
STEM, particularly programs targeted at underrepresented and/or underprivileged youth

Hunger Relief
Programs with a predominant focus on alleviating hunger locally

Environmental Preservation
Programs aimed at environmental protection or preservation, and the public education of such issues

Veterans and Military Families
Projects and programs that provide services to veterans and/or military families""",Israel
480,Western Digital,4,Western Digital: Community Grants Program,https://www.westerndigital.com/company/corporate-philanthropy/community-grants-program,Webpage,,,Implicit,"""our key areas of support:

Education
STEM, particularly programs targeted at underrepresented and/or underprivileged youth

Hunger Relief
Programs with a predominant focus on alleviating hunger locally

Environmental Preservation
Programs aimed at environmental protection or preservation, and the public education of such issues

Veterans and Military Families
Projects and programs that provide services to veterans and/or military families""",Japan
481,Western Digital,4,Western Digital: Community Grants Program,https://www.westerndigital.com/company/corporate-philanthropy/community-grants-program,Webpage,,,Implicit,"""our key areas of support:

Education
STEM, particularly programs targeted at underrepresented and/or underprivileged youth

Hunger Relief
Programs with a predominant focus on alleviating hunger locally

Environmental Preservation
Programs aimed at environmental protection or preservation, and the public education of such issues

Veterans and Military Families
Projects and programs that provide services to veterans and/or military families""",Malaysia
482,Western Digital,4,Western Digital: Community Grants Program,https://www.westerndigital.com/company/corporate-philanthropy/community-grants-program,Webpage,,,Implicit,"""our key areas of support:

Education
STEM, particularly programs targeted at underrepresented and/or underprivileged youth

Hunger Relief
Programs with a predominant focus on alleviating hunger locally

Environmental Preservation
Programs aimed at environmental protection or preservation, and the public education of such issues

Veterans and Military Families
Projects and programs that provide services to veterans and/or military families""",Philippines
483,Western Digital,4,Western Digital: Community Grants Program,https://www.westerndigital.com/company/corporate-philanthropy/community-grants-program,Webpage,,,Implicit,"""our key areas of support:

Education
STEM, particularly programs targeted at underrepresented and/or underprivileged youth

Hunger Relief
Programs with a predominant focus on alleviating hunger locally

Environmental Preservation
Programs aimed at environmental protection or preservation, and the public education of such issues

Veterans and Military Families
Projects and programs that provide services to veterans and/or military families""",Thailand
484,Western Digital,4,Western Digital: Community Grants Program,https://www.westerndigital.com/company/corporate-philanthropy/community-grants-program,Webpage,,,Implicit,"""our key areas of support:

Education
STEM, particularly programs targeted at underrepresented and/or underprivileged youth

Hunger Relief
Programs with a predominant focus on alleviating hunger locally

Environmental Preservation
Programs aimed at environmental protection or preservation, and the public education of such issues

Veterans and Military Families
Projects and programs that provide services to veterans and/or military families""",United States
485,Western Digital,8,Western Digital: Community Grants Program,https://www.westerndigital.com/company/corporate-philanthropy/community-grants-program,Webpage,,,Implicit,"""our key areas of support:

Education
STEM, particularly programs targeted at underrepresented and/or underprivileged youth

Hunger Relief
Programs with a predominant focus on alleviating hunger locally

Environmental Preservation
Programs aimed at environmental protection or preservation, and the public education of such issues

Veterans and Military Families
Projects and programs that provide services to veterans and/or military families""",China
486,Western Digital,8,Western Digital: Community Grants Program,https://www.westerndigital.com/company/corporate-philanthropy/community-grants-program,Webpage,,,Implicit,"""our key areas of support:

Education
STEM, particularly programs targeted at underrepresented and/or underprivileged youth

Hunger Relief
Programs with a predominant focus on alleviating hunger locally

Environmental Preservation
Programs aimed at environmental protection or preservation, and the public education of such issues

Veterans and Military Families
Projects and programs that provide services to veterans and/or military families""",India
487,Western Digital,8,Western Digital: Community Grants Program,https://www.westerndigital.com/company/corporate-philanthropy/community-grants-program,Webpage,,,Implicit,"""our key areas of support:

Education
STEM, particularly programs targeted at underrepresented and/or underprivileged youth

Hunger Relief
Programs with a predominant focus on alleviating hunger locally

Environmental Preservation
Programs aimed at environmental protection or preservation, and the public education of such issues

Veterans and Military Families
Projects and programs that provide services to veterans and/or military families""",Israel
488,Western Digital,8,Western Digital: Community Grants Program,https://www.westerndigital.com/company/corporate-philanthropy/community-grants-program,Webpage,,,Implicit,"""our key areas of support:

Education
STEM, particularly programs targeted at underrepresented and/or underprivileged youth

Hunger Relief
Programs with a predominant focus on alleviating hunger locally

Environmental Preservation
Programs aimed at environmental protection or preservation, and the public education of such issues

Veterans and Military Families
Projects and programs that provide services to veterans and/or military families""",Japan
489,Western Digital,8,Western Digital: Community Grants Program,https://www.westerndigital.com/company/corporate-philanthropy/community-grants-program,Webpage,,,Implicit,"""our key areas of support:

Education
STEM, particularly programs targeted at underrepresented and/or underprivileged youth

Hunger Relief
Programs with a predominant focus on alleviating hunger locally

Environmental Preservation
Programs aimed at environmental protection or preservation, and the public education of such issues

Veterans and Military Families
Projects and programs that provide services to veterans and/or military families""",Malaysia
490,Western Digital,8,Western Digital: Community Grants Program,https://www.westerndigital.com/company/corporate-philanthropy/community-grants-program,Webpage,,,Implicit,"""our key areas of support:

Education
STEM, particularly programs targeted at underrepresented and/or underprivileged youth

Hunger Relief
Programs with a predominant focus on alleviating hunger locally

Environmental Preservation
Programs aimed at environmental protection or preservation, and the public education of such issues

Veterans and Military Families
Projects and programs that provide services to veterans and/or military families""",Philippines
491,Western Digital,8,Western Digital: Community Grants Program,https://www.westerndigital.com/company/corporate-philanthropy/community-grants-program,Webpage,,,Implicit,"""our key areas of support:

Education
STEM, particularly programs targeted at underrepresented and/or underprivileged youth

Hunger Relief
Programs with a predominant focus on alleviating hunger locally

Environmental Preservation
Programs aimed at environmental protection or preservation, and the public education of such issues

Veterans and Military Families
Projects and programs that provide services to veterans and/or military families""",Thailand
492,Western Digital,8,Western Digital: Community Grants Program,https://www.westerndigital.com/company/corporate-philanthropy/community-grants-program,Webpage,,,Implicit,"""our key areas of support:

Education
STEM, particularly programs targeted at underrepresented and/or underprivileged youth

Hunger Relief
Programs with a predominant focus on alleviating hunger locally

Environmental Preservation
Programs aimed at environmental protection or preservation, and the public education of such issues

Veterans and Military Families
Projects and programs that provide services to veterans and/or military families""",United States
493,Western Digital,11,Western Digital: Community Grants Program,https://www.westerndigital.com/company/corporate-philanthropy/community-grants-program,Webpage,,,Implicit,"""our key areas of support:

Education
STEM, particularly programs targeted at underrepresented and/or underprivileged youth

Hunger Relief
Programs with a predominant focus on alleviating hunger locally

Environmental Preservation
Programs aimed at environmental protection or preservation, and the public education of such issues

Veterans and Military Families
Projects and programs that provide services to veterans and/or military families""",China
494,Western Digital,11,Western Digital: Community Grants Program,https://www.westerndigital.com/company/corporate-philanthropy/community-grants-program,Webpage,,,Implicit,"""our key areas of support:

Education
STEM, particularly programs targeted at underrepresented and/or underprivileged youth

Hunger Relief
Programs with a predominant focus on alleviating hunger locally

Environmental Preservation
Programs aimed at environmental protection or preservation, and the public education of such issues

Veterans and Military Families
Projects and programs that provide services to veterans and/or military families""",India
495,Western Digital,11,Western Digital: Community Grants Program,https://www.westerndigital.com/company/corporate-philanthropy/community-grants-program,Webpage,,,Implicit,"""our key areas of support:

Education
STEM, particularly programs targeted at underrepresented and/or underprivileged youth

Hunger Relief
Programs with a predominant focus on alleviating hunger locally

Environmental Preservation
Programs aimed at environmental protection or preservation, and the public education of such issues

Veterans and Military Families
Projects and programs that provide services to veterans and/or military families""",Israel
496,Western Digital,11,Western Digital: Community Grants Program,https://www.westerndigital.com/company/corporate-philanthropy/community-grants-program,Webpage,,,Implicit,"""our key areas of support:

Education
STEM, particularly programs targeted at underrepresented and/or underprivileged youth

Hunger Relief
Programs with a predominant focus on alleviating hunger locally

Environmental Preservation
Programs aimed at environmental protection or preservation, and the public education of such issues

Veterans and Military Families
Projects and programs that provide services to veterans and/or military families""",Japan
497,Western Digital,11,Western Digital: Community Grants Program,https://www.westerndigital.com/company/corporate-philanthropy/community-grants-program,Webpage,,,Implicit,"""our key areas of support:

Education
STEM, particularly programs targeted at underrepresented and/or underprivileged youth

Hunger Relief
Programs with a predominant focus on alleviating hunger locally

Environmental Preservation
Programs aimed at environmental protection or preservation, and the public education of such issues

Veterans and Military Families
Projects and programs that provide services to veterans and/or military families""",Malaysia
498,Western Digital,11,Western Digital: Community Grants Program,https://www.westerndigital.com/company/corporate-philanthropy/community-grants-program,Webpage,,,Implicit,"""our key areas of support:

Education
STEM, particularly programs targeted at underrepresented and/or underprivileged youth

Hunger Relief
Programs with a predominant focus on alleviating hunger locally

Environmental Preservation
Programs aimed at environmental protection or preservation, and the public education of such issues

Veterans and Military Families
Projects and programs that provide services to veterans and/or military families""",Philippines
499,Western Digital,11,Western Digital: Community Grants Program,https://www.westerndigital.com/company/corporate-philanthropy/community-grants-program,Webpage,,,Implicit,"""our key areas of support:

Education
STEM, particularly programs targeted at underrepresented and/or underprivileged youth

Hunger Relief
Programs with a predominant focus on alleviating hunger locally

Environmental Preservation
Programs aimed at environmental protection or preservation, and the public education of such issues

Veterans and Military Families
Projects and programs that provide services to veterans and/or military families""",Thailand
500,Western Digital,11,Western Digital: Community Grants Program,https://www.westerndigital.com/company/corporate-philanthropy/community-grants-program,Webpage,,,Implicit,"""our key areas of support:

Education
STEM, particularly programs targeted at underrepresented and/or underprivileged youth

Hunger Relief
Programs with a predominant focus on alleviating hunger locally

Environmental Preservation
Programs aimed at environmental protection or preservation, and the public education of such issues

Veterans and Military Families
Projects and programs that provide services to veterans and/or military families""",United States
501,Western Digital,13,Western Digital: Community Grants Program,https://www.westerndigital.com/company/corporate-philanthropy/community-grants-program,Webpage,,,Implicit,"""our key areas of support:

Education
STEM, particularly programs targeted at underrepresented and/or underprivileged youth

Hunger Relief
Programs with a predominant focus on alleviating hunger locally

Environmental Preservation
Programs aimed at environmental protection or preservation, and the public education of such issues

Veterans and Military Families
Projects and programs that provide services to veterans and/or military families""",China
502,Western Digital,13,Western Digital: Community Grants Program,https://www.westerndigital.com/company/corporate-philanthropy/community-grants-program,Webpage,,,Implicit,"""our key areas of support:

Education
STEM, particularly programs targeted at underrepresented and/or underprivileged youth

Hunger Relief
Programs with a predominant focus on alleviating hunger locally

Environmental Preservation
Programs aimed at environmental protection or preservation, and the public education of such issues

Veterans and Military Families
Projects and programs that provide services to veterans and/or military families""",India
503,Western Digital,13,Western Digital: Community Grants Program,https://www.westerndigital.com/company/corporate-philanthropy/community-grants-program,Webpage,,,Implicit,"""our key areas of support:

Education
STEM, particularly programs targeted at underrepresented and/or underprivileged youth

Hunger Relief
Programs with a predominant focus on alleviating hunger locally

Environmental Preservation
Programs aimed at environmental protection or preservation, and the public education of such issues

Veterans and Military Families
Projects and programs that provide services to veterans and/or military families""",Israel
504,Western Digital,13,Western Digital: Community Grants Program,https://www.westerndigital.com/company/corporate-philanthropy/community-grants-program,Webpage,,,Implicit,"""our key areas of support:

Education
STEM, particularly programs targeted at underrepresented and/or underprivileged youth

Hunger Relief
Programs with a predominant focus on alleviating hunger locally

Environmental Preservation
Programs aimed at environmental protection or preservation, and the public education of such issues

Veterans and Military Families
Projects and programs that provide services to veterans and/or military families""",Japan
505,Western Digital,13,Western Digital: Community Grants Program,https://www.westerndigital.com/company/corporate-philanthropy/community-grants-program,Webpage,,,Implicit,"""our key areas of support:

Education
STEM, particularly programs targeted at underrepresented and/or underprivileged youth

Hunger Relief
Programs with a predominant focus on alleviating hunger locally

Environmental Preservation
Programs aimed at environmental protection or preservation, and the public education of such issues

Veterans and Military Families
Projects and programs that provide services to veterans and/or military families""",Malaysia
506,Western Digital,13,Western Digital: Community Grants Program,https://www.westerndigital.com/company/corporate-philanthropy/community-grants-program,Webpage,,,Implicit,"""our key areas of support:

Education
STEM, particularly programs targeted at underrepresented and/or underprivileged youth

Hunger Relief
Programs with a predominant focus on alleviating hunger locally

Environmental Preservation
Programs aimed at environmental protection or preservation, and the public education of such issues

Veterans and Military Families
Projects and programs that provide services to veterans and/or military families""",Philippines
507,Western Digital,13,Western Digital: Community Grants Program,https://www.westerndigital.com/company/corporate-philanthropy/community-grants-program,Webpage,,,Implicit,"""our key areas of support:

Education
STEM, particularly programs targeted at underrepresented and/or underprivileged youth

Hunger Relief
Programs with a predominant focus on alleviating hunger locally

Environmental Preservation
Programs aimed at environmental protection or preservation, and the public education of such issues

Veterans and Military Families
Projects and programs that provide services to veterans and/or military families""",Thailand
508,Western Digital,13,Western Digital: Community Grants Program,https://www.westerndigital.com/company/corporate-philanthropy/community-grants-program,Webpage,,,Implicit,"""our key areas of support:

Education
STEM, particularly programs targeted at underrepresented and/or underprivileged youth

Hunger Relief
Programs with a predominant focus on alleviating hunger locally

Environmental Preservation
Programs aimed at environmental protection or preservation, and the public education of such issues

Veterans and Military Families
Projects and programs that provide services to veterans and/or military families""",United States
509,Western Digital,2,Western Digital: Global Giving Guidelines,https://www.westerndigital.com/company/corporate-philanthropy/global-giving-guidelines,Webpage,,,Implicit,"""The quality of life and education, the well-being of our employees and their families, and the economic health of our society are of vital interest to Western Digital. As a corporation, we support organizations that improve education, support hunger relief, as well as programs protecting the environment and our communities...""; ""We adopt a zero-tolerance approach to bribery and corruption wherever we operate...""",nan
510,Western Digital,3,Western Digital: Global Giving Guidelines,https://www.westerndigital.com/company/corporate-philanthropy/global-giving-guidelines,Webpage,,,Implicit,"""The quality of life and education, the well-being of our employees and their families, and the economic health of our society are of vital interest to Western Digital. As a corporation, we support organizations that improve education, support hunger relief, as well as programs protecting the environment and our communities...""; ""We adopt a zero-tolerance approach to bribery and corruption wherever we operate...""",nan
511,Western Digital,4,Western Digital: Global Giving Guidelines,https://www.westerndigital.com/company/corporate-philanthropy/global-giving-guidelines,Webpage,,,Implicit,"""The quality of life and education, the well-being of our employees and their families, and the economic health of our society are of vital interest to Western Digital. As a corporation, we support organizations that improve education, support hunger relief, as well as programs protecting the environment and our communities...""; ""We adopt a zero-tolerance approach to bribery and corruption wherever we operate...""",nan
512,Western Digital,8,Western Digital: Global Giving Guidelines,https://www.westerndigital.com/company/corporate-philanthropy/global-giving-guidelines,Webpage,,,Implicit,"""The quality of life and education, the well-being of our employees and their families, and the economic health of our society are of vital interest to Western Digital. As a corporation, we support organizations that improve education, support hunger relief, as well as programs protecting the environment and our communities...""; ""We adopt a zero-tolerance approach to bribery and corruption wherever we operate...""",nan
513,Western Digital,11,Western Digital: Global Giving Guidelines,https://www.westerndigital.com/company/corporate-philanthropy/global-giving-guidelines,Webpage,,,Implicit,"""The quality of life and education, the well-being of our employees and their families, and the economic health of our society are of vital interest to Western Digital. As a corporation, we support organizations that improve education, support hunger relief, as well as programs protecting the environment and our communities...""; ""We adopt a zero-tolerance approach to bribery and corruption wherever we operate...""",nan
514,Western Digital,13,Western Digital: Global Giving Guidelines,https://www.westerndigital.com/company/corporate-philanthropy/global-giving-guidelines,Webpage,,,Implicit,"""The quality of life and education, the well-being of our employees and their families, and the economic health of our society are of vital interest to Western Digital. As a corporation, we support organizations that improve education, support hunger relief, as well as programs protecting the environment and our communities...""; ""We adopt a zero-tolerance approach to bribery and corruption wherever we operate...""",nan
515,Western Digital,16,Western Digital: Global Giving Guidelines,https://www.westerndigital.com/company/corporate-philanthropy/global-giving-guidelines,Webpage,,,Implicit,"""The quality of life and education, the well-being of our employees and their families, and the economic health of our society are of vital interest to Western Digital. As a corporation, we support organizations that improve education, support hunger relief, as well as programs protecting the environment and our communities...""; ""We adopt a zero-tolerance approach to bribery and corruption wherever we operate...""",nan
516,Western Digital,3,Western Digital: UK Modern Slavery / California Transparency,https://www.westerndigital.com/company/corporate-sustainability/uk-modern-slavery-california-transparency,Webpage,,"Stephen D. Milligan, CEO",Implicit,"""Western Digital is committed to ensuring that there is no modern slavery or human trafficking in our supply chain or in any part of our business. Western Digital does not tolerate the use of slavery, forced or compelled labor or human trafficking by our employees, contractors, business partners, or suppliers. """,nan
517,Western Digital,8,Western Digital: UK Modern Slavery / California Transparency,https://www.westerndigital.com/company/corporate-sustainability/uk-modern-slavery-california-transparency,Webpage,,"Stephen D. Milligan, CEO",Implicit,"""Western Digital is committed to ensuring that there is no modern slavery or human trafficking in our supply chain or in any part of our business. Western Digital does not tolerate the use of slavery, forced or compelled labor or human trafficking by our employees, contractors, business partners, or suppliers. """,nan
518,Western Digital,12,Western Digital: UK Modern Slavery / California Transparency,https://www.westerndigital.com/company/corporate-sustainability/uk-modern-slavery-california-transparency,Webpage,,"Stephen D. Milligan, CEO",Implicit,"""Western Digital is committed to ensuring that there is no modern slavery or human trafficking in our supply chain or in any part of our business. Western Digital does not tolerate the use of slavery, forced or compelled labor or human trafficking by our employees, contractors, business partners, or suppliers. """,nan
519,Western Digital,16,Western Digital: UK Modern Slavery / California Transparency,https://www.westerndigital.com/company/corporate-sustainability/uk-modern-slavery-california-transparency,Webpage,,"Stephen D. Milligan, CEO",Implicit,"""Western Digital is committed to ensuring that there is no modern slavery or human trafficking in our supply chain or in any part of our business. Western Digital does not tolerate the use of slavery, forced or compelled labor or human trafficking by our employees, contractors, business partners, or suppliers. """,nan
520,Western Digital,16,Western Digital: U.S. Public Policy Activities,https://www.westerndigital.com/company/corporate-sustainability/us-public-policy-activities,Webpage,,,Implicit,"""the company does not have or support a political action committee and does not use corporate funds or resources for donations to local, state, or national elections whether to candidates, political parties, non-candidate organizations, Section 501(c)(4) organizations, or Section 527 organizations, or to local or state ballot measures. """,United States
521,Western Digital,12,Western Digital: Responsible Supply Chain,https://www.westerndigital.com/company/corporate-sustainability/responsible-supply-chain,Webpage,,,Implicit,"""We have established and maintain a responsible supply chain..."";  ""Western Digital strongly disapproves of the violence in the Democratic Republic of Congo (DRC) and adjoining countries and is committed to supporting responsible sourcing of conflict minerals... from the region.""; ""We continue to be an active member of the Responsible Business Alliance (RBA)...""; ""We have established and maintain a responsible supply chain due diligence program...""",United States
522,Western Digital,12,Western Digital: Responsible Supply Chain,https://www.westerndigital.com/company/corporate-sustainability/responsible-supply-chain,Webpage,,,Implicit,"""We have established and maintain a responsible supply chain..."";  ""Western Digital strongly disapproves of the violence in the Democratic Republic of Congo (DRC) and adjoining countries and is committed to supporting responsible sourcing of conflict minerals... from the region.""; ""We continue to be an active member of the Responsible Business Alliance (RBA)...""; ""We have established and maintain a responsible supply chain due diligence program...""",DRC
523,Western Digital,17,Western Digital: Responsible Supply Chain,https://www.westerndigital.com/company/corporate-sustainability/responsible-supply-chain,Webpage,,,Implicit,"""We have established and maintain a responsible supply chain..."";  ""Western Digital strongly disapproves of the violence in the Democratic Republic of Congo (DRC) and adjoining countries and is committed to supporting responsible sourcing of conflict minerals... from the region.""; ""We continue to be an active member of the Responsible Business Alliance (RBA)...""; ""We have established and maintain a responsible supply chain due diligence program...""",United States
524,Western Digital,17,Western Digital: Responsible Supply Chain,https://www.westerndigital.com/company/corporate-sustainability/responsible-supply-chain,Webpage,,,Implicit,"""We have established and maintain a responsible supply chain..."";  ""Western Digital strongly disapproves of the violence in the Democratic Republic of Congo (DRC) and adjoining countries and is committed to supporting responsible sourcing of conflict minerals... from the region.""; ""We continue to be an active member of the Responsible Business Alliance (RBA)...""; ""We have established and maintain a responsible supply chain due diligence program...""",DRC
525,Western Digital,17,Western Digital: Membership in Responsible Business Alliance,https://www.westerndigital.com/company/corporate-sustainability/membership-in-responsible-business-alliance,Webpage,,,Implicit,"""Western Digital actively participates in the RBA’s leadership to support continued industry progress in advancing the RBA’s mission across the electronics supply chain.""",United States
526,Western Digital,12,Western Digital: Protecting and Preserving our Environment,https://www.westerndigital.com/company/corporate-sustainability/protecting-preserving-our-environment,Webpage,,,Implicit,"""At Western Digital, we recognize the need to preserve and protect the earth’s vital natural resources.""",United States
527,Western Digital,13,Western Digital: Protecting and Preserving our Environment,https://www.westerndigital.com/company/corporate-sustainability/protecting-preserving-our-environment,Webpage,,,Implicit,"""At Western Digital, we recognize the need to preserve and protect the earth’s vital natural resources.""",United States
528,Zoner,0,NA ,,,,,,Diffiult to find any information about company ambitions: every description is product based.,nan
529,Zoom,3,itnews: Benchmark Awards 2019 Finalists: Project ECHO telemedicine,https://www.itnews.com.au/news/benchmark-awards-2019-finalists-project-echo-telemedicine-518649,Online Article,1/13/2019,Matt Johnson,Implicit,Zoom and Project ECHO help diagnose Hep C; Linked from main website,Australia
530,Zoom,8,"GlobeNewswire: Zoom Is a Glassdoor Employees’ Choice Award Winner, Honored as a Top Workplace Again",http://www.globenewswire.com/news-release/2018/12/05/1662156/0/en/Zoom-Is-a-Glassdoor-Employees-Choice-Award-Winner-Honored-as-a-Top-Workplace-Again.html,Online Article,12/4/2018,GlobeNewswire,Implicit,"""There is no better compliment for Zoom than our employees feeling happy and enthusiastic about working here. We care deeply about our employees and will do our best to keep up the level of happiness and satisfaction in our big family of over a thousand dedicated people. This, in turn, drives the happiness of our customers, partners, and anyone else that interacts with Zoom,” said Yuan. (founder); Linked from main website",United States
531,Zoom,4,GlobeNewswire: Zoom Donates Video Communications Services to Technion,http://www.globenewswire.com/news-release/2018/10/25/1626739/0/en/Zoom-Donates-Video-Communications-Services-to-Technion.html,Online Article,10/25/2018,GlobeNewswire,Implicit,Zoom donated tech to University in Israel that has also has a presence in the US and China,Israel
532,Zoom,4,GlobeNewswire: Zoom Donates Video Communications Services to Technion,http://www.globenewswire.com/news-release/2018/10/25/1626739/0/en/Zoom-Donates-Video-Communications-Services-to-Technion.html,Online Article,10/25/2018,GlobeNewswire,Implicit,Zoom donated tech to University in Israel that has also has a presence in the US and China,United States
533,Zoom,4,GlobeNewswire: Zoom Donates Video Communications Services to Technion,http://www.globenewswire.com/news-release/2018/10/25/1626739/0/en/Zoom-Donates-Video-Communications-Services-to-Technion.html,Online Article,10/25/2018,GlobeNewswire,Implicit,Zoom donated tech to University in Israel that has also has a presence in the US and China,China
534,Zoom,4,Forbes: California Community Colleges Boost Access by Closing Teleconference Gap,https://www.forbes.com/sites/dereknewton/2018/12/11/california-community-colleges-boosts-access-by-closing-conference-gap/#3ac35b3f657f,Online Article,12/11/2018,Derek Netwon,Implicit,California Community College System uses Zoom; Linked on website; Relevant?,United States
