,Corporation,SDG_fin,Source Name,Source,Source Type,Source Date,Source Author,Explicit or Implicit,Notes,Relevant Country,Project,Entryist Initials
62,ADP,8,Corporate Social Responsibility Report,https://www.adp.com/about-adp/corporate-social-responsibility/-/media/ED7CA74E0359401EBC55042B5738772D.ashx,PDF,2/1/18,,Implicit,"Very passionate about environmental sustainability and diveristy and inclusion in the workplace. They donated hundreds of thousands of dollars to Oxfam International, Habitat for Humanity, and Midas. I would say that the biggest focuses are education, diversity, and poverty (4, 10, 1). 12 (responsible consumption) and 7 (clean energy)  are internal projects for the company. ",Swaziland,,JET
63,ADP,8,Corporate Social Responsibility Report,https://www.adp.com/about-adp/corporate-social-responsibility/-/media/ED7CA74E0359401EBC55042B5738772D.ashx,PDF,2/1/18,,Implicit,"Very passionate about environmental sustainability and diveristy and inclusion in the workplace. They donated hundreds of thousands of dollars to Oxfam International, Habitat for Humanity, and Midas. I would say that the biggest focuses are education, diversity, and poverty (4, 10, 1). 12 (responsible consumption) and 7 (clean energy)  are internal projects for the company. ",Belize,,JET
64,ADP,8,Corporate Social Responsibility Report,https://www.adp.com/about-adp/corporate-social-responsibility/-/media/ED7CA74E0359401EBC55042B5738772D.ashx,PDF,2/1/18,,Implicit,"Very passionate about environmental sustainability and diveristy and inclusion in the workplace. They donated hundreds of thousands of dollars to Oxfam International, Habitat for Humanity, and Midas. I would say that the biggest focuses are education, diversity, and poverty (4, 10, 1). 12 (responsible consumption) and 7 (clean energy)  are internal projects for the company. ",El Salvador,,JET
65,ADP,8,Corporate Social Responsibility Report,https://www.adp.com/about-adp/corporate-social-responsibility/-/media/ED7CA74E0359401EBC55042B5738772D.ashx,PDF,2/1/18,,Implicit,"Very passionate about environmental sustainability and diveristy and inclusion in the workplace. They donated hundreds of thousands of dollars to Oxfam International, Habitat for Humanity, and Midas. I would say that the biggest focuses are education, diversity, and poverty (4, 10, 1). 12 (responsible consumption) and 7 (clean energy)  are internal projects for the company. ",Haiti,,JET
66,ADP,8,Corporate Social Responsibility Report,https://www.adp.com/about-adp/corporate-social-responsibility/-/media/ED7CA74E0359401EBC55042B5738772D.ashx,PDF,2/1/18,,Implicit,"Very passionate about environmental sustainability and diveristy and inclusion in the workplace. They donated hundreds of thousands of dollars to Oxfam International, Habitat for Humanity, and Midas. I would say that the biggest focuses are education, diversity, and poverty (4, 10, 1). 12 (responsible consumption) and 7 (clean energy)  are internal projects for the company. ",United States,,JET
67,ADP,8,Corporate Social Responsibility Report,https://www.adp.com/about-adp/corporate-social-responsibility/-/media/ED7CA74E0359401EBC55042B5738772D.ashx,PDF,2/1/18,,Implicit,"Very passionate about environmental sustainability and diveristy and inclusion in the workplace. They donated hundreds of thousands of dollars to Oxfam International, Habitat for Humanity, and Midas. I would say that the biggest focuses are education, diversity, and poverty (4, 10, 1). 12 (responsible consumption) and 7 (clean energy)  are internal projects for the company. ",Chile,,JET
68,ADP,8,Corporate Social Responsibility Report,https://www.adp.com/about-adp/corporate-social-responsibility/-/media/ED7CA74E0359401EBC55042B5738772D.ashx,PDF,2/1/18,,Implicit,"Very passionate about environmental sustainability and diveristy and inclusion in the workplace. They donated hundreds of thousands of dollars to Oxfam International, Habitat for Humanity, and Midas. I would say that the biggest focuses are education, diversity, and poverty (4, 10, 1). 12 (responsible consumption) and 7 (clean energy)  are internal projects for the company. ",India,,JET
69,ADP,8,Corporate Social Responsibility Report,https://www.adp.com/about-adp/corporate-social-responsibility/-/media/ED7CA74E0359401EBC55042B5738772D.ashx,PDF,2/1/18,,Implicit,"Very passionate about environmental sustainability and diveristy and inclusion in the workplace. They donated hundreds of thousands of dollars to Oxfam International, Habitat for Humanity, and Midas. I would say that the biggest focuses are education, diversity, and poverty (4, 10, 1). 12 (responsible consumption) and 7 (clean energy)  are internal projects for the company. ",Romania,,JET
70,ADP,8,Corporate Social Responsibility Report,https://www.adp.com/about-adp/corporate-social-responsibility/-/media/ED7CA74E0359401EBC55042B5738772D.ashx,PDF,2/1/18,,Implicit,"Very passionate about environmental sustainability and diveristy and inclusion in the workplace. They donated hundreds of thousands of dollars to Oxfam International, Habitat for Humanity, and Midas. I would say that the biggest focuses are education, diversity, and poverty (4, 10, 1). 12 (responsible consumption) and 7 (clean energy)  are internal projects for the company. ",Philippines,,JET
71,ADP,10,Corporate Social Responsibility Report,https://www.adp.com/about-adp/corporate-social-responsibility/-/media/ED7CA74E0359401EBC55042B5738772D.ashx,PDF,2/1/18,,Implicit,"Very passionate about environmental sustainability and diveristy and inclusion in the workplace. They donated hundreds of thousands of dollars to Oxfam International, Habitat for Humanity, and Midas. I would say that the biggest focuses are education, diversity, and poverty (4, 10, 1). 12 (responsible consumption) and 7 (clean energy)  are internal projects for the company. ",Zambia,,JET
72,ADP,10,Corporate Social Responsibility Report,https://www.adp.com/about-adp/corporate-social-responsibility/-/media/ED7CA74E0359401EBC55042B5738772D.ashx,PDF,2/1/18,,Implicit,"Very passionate about environmental sustainability and diveristy and inclusion in the workplace. They donated hundreds of thousands of dollars to Oxfam International, Habitat for Humanity, and Midas. I would say that the biggest focuses are education, diversity, and poverty (4, 10, 1). 12 (responsible consumption) and 7 (clean energy)  are internal projects for the company. ",Uganda,,JET
73,ADP,10,Corporate Social Responsibility Report,https://www.adp.com/about-adp/corporate-social-responsibility/-/media/ED7CA74E0359401EBC55042B5738772D.ashx,PDF,2/1/18,,Implicit,"Very passionate about environmental sustainability and diveristy and inclusion in the workplace. They donated hundreds of thousands of dollars to Oxfam International, Habitat for Humanity, and Midas. I would say that the biggest focuses are education, diversity, and poverty (4, 10, 1). 12 (responsible consumption) and 7 (clean energy)  are internal projects for the company. ",Swaziland,,JET
74,ADP,10,Corporate Social Responsibility Report,https://www.adp.com/about-adp/corporate-social-responsibility/-/media/ED7CA74E0359401EBC55042B5738772D.ashx,PDF,2/1/18,,Implicit,"Very passionate about environmental sustainability and diveristy and inclusion in the workplace. They donated hundreds of thousands of dollars to Oxfam International, Habitat for Humanity, and Midas. I would say that the biggest focuses are education, diversity, and poverty (4, 10, 1). 12 (responsible consumption) and 7 (clean energy)  are internal projects for the company. ",Belize,,JET
75,ADP,10,Corporate Social Responsibility Report,https://www.adp.com/about-adp/corporate-social-responsibility/-/media/ED7CA74E0359401EBC55042B5738772D.ashx,PDF,2/1/18,,Implicit,"Very passionate about environmental sustainability and diveristy and inclusion in the workplace. They donated hundreds of thousands of dollars to Oxfam International, Habitat for Humanity, and Midas. I would say that the biggest focuses are education, diversity, and poverty (4, 10, 1). 12 (responsible consumption) and 7 (clean energy)  are internal projects for the company. ",El Salvador,,JET
76,ADP,10,Corporate Social Responsibility Report,https://www.adp.com/about-adp/corporate-social-responsibility/-/media/ED7CA74E0359401EBC55042B5738772D.ashx,PDF,2/1/18,,Implicit,"Very passionate about environmental sustainability and diveristy and inclusion in the workplace. They donated hundreds of thousands of dollars to Oxfam International, Habitat for Humanity, and Midas. I would say that the biggest focuses are education, diversity, and poverty (4, 10, 1). 12 (responsible consumption) and 7 (clean energy)  are internal projects for the company. ",Haiti,,JET
77,ADP,10,Corporate Social Responsibility Report,https://www.adp.com/about-adp/corporate-social-responsibility/-/media/ED7CA74E0359401EBC55042B5738772D.ashx,PDF,2/1/18,,Implicit,"Very passionate about environmental sustainability and diveristy and inclusion in the workplace. They donated hundreds of thousands of dollars to Oxfam International, Habitat for Humanity, and Midas. I would say that the biggest focuses are education, diversity, and poverty (4, 10, 1). 12 (responsible consumption) and 7 (clean energy)  are internal projects for the company. ",United States,,JET
78,ADP,10,Corporate Social Responsibility Report,https://www.adp.com/about-adp/corporate-social-responsibility/-/media/ED7CA74E0359401EBC55042B5738772D.ashx,PDF,2/1/18,,Implicit,"Very passionate about environmental sustainability and diveristy and inclusion in the workplace. They donated hundreds of thousands of dollars to Oxfam International, Habitat for Humanity, and Midas. I would say that the biggest focuses are education, diversity, and poverty (4, 10, 1). 12 (responsible consumption) and 7 (clean energy)  are internal projects for the company. ",Chile,,JET
79,ADP,10,Corporate Social Responsibility Report,https://www.adp.com/about-adp/corporate-social-responsibility/-/media/ED7CA74E0359401EBC55042B5738772D.ashx,PDF,2/1/18,,Implicit,"Very passionate about environmental sustainability and diveristy and inclusion in the workplace. They donated hundreds of thousands of dollars to Oxfam International, Habitat for Humanity, and Midas. I would say that the biggest focuses are education, diversity, and poverty (4, 10, 1). 12 (responsible consumption) and 7 (clean energy)  are internal projects for the company. ",India,,JET
80,ADP,10,Corporate Social Responsibility Report,https://www.adp.com/about-adp/corporate-social-responsibility/-/media/ED7CA74E0359401EBC55042B5738772D.ashx,PDF,2/1/18,,Implicit,"Very passionate about environmental sustainability and diveristy and inclusion in the workplace. They donated hundreds of thousands of dollars to Oxfam International, Habitat for Humanity, and Midas. I would say that the biggest focuses are education, diversity, and poverty (4, 10, 1). 12 (responsible consumption) and 7 (clean energy)  are internal projects for the company. ",Romania,,JET
81,ADP,10,Corporate Social Responsibility Report,https://www.adp.com/about-adp/corporate-social-responsibility/-/media/ED7CA74E0359401EBC55042B5738772D.ashx,PDF,2/1/18,,Implicit,"Very passionate about environmental sustainability and diveristy and inclusion in the workplace. They donated hundreds of thousands of dollars to Oxfam International, Habitat for Humanity, and Midas. I would say that the biggest focuses are education, diversity, and poverty (4, 10, 1). 12 (responsible consumption) and 7 (clean energy)  are internal projects for the company. ",Philippines,,JET
82,ADP,13,Corporate Social Responsibility Report,https://www.adp.com/about-adp/corporate-social-responsibility/-/media/ED7CA74E0359401EBC55042B5738772D.ashx,PDF,2/1/18,,Implicit,"Very passionate about environmental sustainability and diveristy and inclusion in the workplace. They donated hundreds of thousands of dollars to Oxfam International, Habitat for Humanity, and Midas. I would say that the biggest focuses are education, diversity, and poverty (4, 10, 1). 12 (responsible consumption) and 7 (clean energy)  are internal projects for the company. ",Zambia,,JET
83,ADP,13,Corporate Social Responsibility Report,https://www.adp.com/about-adp/corporate-social-responsibility/-/media/ED7CA74E0359401EBC55042B5738772D.ashx,PDF,2/1/18,,Implicit,"Very passionate about environmental sustainability and diveristy and inclusion in the workplace. They donated hundreds of thousands of dollars to Oxfam International, Habitat for Humanity, and Midas. I would say that the biggest focuses are education, diversity, and poverty (4, 10, 1). 12 (responsible consumption) and 7 (clean energy)  are internal projects for the company. ",Uganda,,JET
84,ADP,13,Corporate Social Responsibility Report,https://www.adp.com/about-adp/corporate-social-responsibility/-/media/ED7CA74E0359401EBC55042B5738772D.ashx,PDF,2/1/18,,Implicit,"Very passionate about environmental sustainability and diveristy and inclusion in the workplace. They donated hundreds of thousands of dollars to Oxfam International, Habitat for Humanity, and Midas. I would say that the biggest focuses are education, diversity, and poverty (4, 10, 1). 12 (responsible consumption) and 7 (clean energy)  are internal projects for the company. ",Swaziland,,JET
85,ADP,13,Corporate Social Responsibility Report,https://www.adp.com/about-adp/corporate-social-responsibility/-/media/ED7CA74E0359401EBC55042B5738772D.ashx,PDF,2/1/18,,Implicit,"Very passionate about environmental sustainability and diveristy and inclusion in the workplace. They donated hundreds of thousands of dollars to Oxfam International, Habitat for Humanity, and Midas. I would say that the biggest focuses are education, diversity, and poverty (4, 10, 1). 12 (responsible consumption) and 7 (clean energy)  are internal projects for the company. ",Belize,,JET
86,ADP,13,Corporate Social Responsibility Report,https://www.adp.com/about-adp/corporate-social-responsibility/-/media/ED7CA74E0359401EBC55042B5738772D.ashx,PDF,2/1/18,,Implicit,"Very passionate about environmental sustainability and diveristy and inclusion in the workplace. They donated hundreds of thousands of dollars to Oxfam International, Habitat for Humanity, and Midas. I would say that the biggest focuses are education, diversity, and poverty (4, 10, 1). 12 (responsible consumption) and 7 (clean energy)  are internal projects for the company. ",El Salvador,,JET
87,ADP,13,Corporate Social Responsibility Report,https://www.adp.com/about-adp/corporate-social-responsibility/-/media/ED7CA74E0359401EBC55042B5738772D.ashx,PDF,2/1/18,,Implicit,"Very passionate about environmental sustainability and diveristy and inclusion in the workplace. They donated hundreds of thousands of dollars to Oxfam International, Habitat for Humanity, and Midas. I would say that the biggest focuses are education, diversity, and poverty (4, 10, 1). 12 (responsible consumption) and 7 (clean energy)  are internal projects for the company. ",Haiti,,JET
88,ADP,13,Corporate Social Responsibility Report,https://www.adp.com/about-adp/corporate-social-responsibility/-/media/ED7CA74E0359401EBC55042B5738772D.ashx,PDF,2/1/18,,Implicit,"Very passionate about environmental sustainability and diveristy and inclusion in the workplace. They donated hundreds of thousands of dollars to Oxfam International, Habitat for Humanity, and Midas. I would say that the biggest focuses are education, diversity, and poverty (4, 10, 1). 12 (responsible consumption) and 7 (clean energy)  are internal projects for the company. ",United States,,JET
89,ADP,13,Corporate Social Responsibility Report,https://www.adp.com/about-adp/corporate-social-responsibility/-/media/ED7CA74E0359401EBC55042B5738772D.ashx,PDF,2/1/18,,Implicit,"Very passionate about environmental sustainability and diveristy and inclusion in the workplace. They donated hundreds of thousands of dollars to Oxfam International, Habitat for Humanity, and Midas. I would say that the biggest focuses are education, diversity, and poverty (4, 10, 1). 12 (responsible consumption) and 7 (clean energy)  are internal projects for the company. ",Chile,,JET
90,ADP,13,Corporate Social Responsibility Report,https://www.adp.com/about-adp/corporate-social-responsibility/-/media/ED7CA74E0359401EBC55042B5738772D.ashx,PDF,2/1/18,,Implicit,"Very passionate about environmental sustainability and diveristy and inclusion in the workplace. They donated hundreds of thousands of dollars to Oxfam International, Habitat for Humanity, and Midas. I would say that the biggest focuses are education, diversity, and poverty (4, 10, 1). 12 (responsible consumption) and 7 (clean energy)  are internal projects for the company. ",India,,JET
91,ADP,13,Corporate Social Responsibility Report,https://www.adp.com/about-adp/corporate-social-responsibility/-/media/ED7CA74E0359401EBC55042B5738772D.ashx,PDF,2/1/18,,Implicit,"Very passionate about environmental sustainability and diveristy and inclusion in the workplace. They donated hundreds of thousands of dollars to Oxfam International, Habitat for Humanity, and Midas. I would say that the biggest focuses are education, diversity, and poverty (4, 10, 1). 12 (responsible consumption) and 7 (clean energy)  are internal projects for the company. ",Romania,,JET
92,ADP,13,Corporate Social Responsibility Report,https://www.adp.com/about-adp/corporate-social-responsibility/-/media/ED7CA74E0359401EBC55042B5738772D.ashx,PDF,2/1/18,,Implicit,"Very passionate about environmental sustainability and diveristy and inclusion in the workplace. They donated hundreds of thousands of dollars to Oxfam International, Habitat for Humanity, and Midas. I would say that the biggest focuses are education, diversity, and poverty (4, 10, 1). 12 (responsible consumption) and 7 (clean energy)  are internal projects for the company. ",Philippines,,JET
93,Alpha Software,0,,,,,,,"I spent too long trying to look for corporate or social responsibility briefs. The company might be too small to focus on these topics, especially on an international scale.",nan,,JET
94,Altum,2,Community,https://www.altum.com/community-page/,Webpage,,,Implicit,They are foucsed more on their local community than the international community.,United States,,JET
95,Amazon Web Services,7,AWS & Sustainability,https://aws.amazon.com/about-aws/sustainability/,Webpage,,,Implicit,"AWS is very into enviornmental sustainability and has supported numerous wind and solar farms. Their parent organization might be more committed to more goals, but I'm unsure if I should look at the parent organization (Amazon). ",United States,,JET
96,Amazon Web Services,13,AWS & Sustainability,https://aws.amazon.com/about-aws/sustainability/,Webpage,,,Implicit,"AWS is very into enviornmental sustainability and has supported numerous wind and solar farms. Their parent organization might be more committed to more goals, but I'm unsure if I should look at the parent organization (Amazon). ",United States,,JET
97,Amazon Web Services,14,AWS & Sustainability,https://aws.amazon.com/about-aws/sustainability/,Webpage,,,Implicit,"AWS is very into enviornmental sustainability and has supported numerous wind and solar farms. Their parent organization might be more committed to more goals, but I'm unsure if I should look at the parent organization (Amazon). ",United States,,JET
98,Amazon Web Services,15,AWS & Sustainability,https://aws.amazon.com/about-aws/sustainability/,Webpage,,,Implicit,"AWS is very into enviornmental sustainability and has supported numerous wind and solar farms. Their parent organization might be more committed to more goals, but I'm unsure if I should look at the parent organization (Amazon). ",United States,,JET
99,Arreva,0,,,,,,,The company is small and provides non-profits with software for fundraising and event planning. They do not have a sustainability branch or platform because they are small. ,nan,,JET
100,Asana,10,Real Talk: Fostering diversity and inclusion through honest conversations,https://blog.asana.com/2018/11/real-talk-event-series/,Blog,11/9/18,Allie Joel,Implicit,"It's still a start-up, so  don't think they have turned to social responsbility just yet. ",United States,,JET
101,Atlas Business Solutions,0,,,,,,,"Seems to be a very local , domestic company.",nan,,JET
102,Autodesk,7,Corporate Responsibility,https://www.autodesk.com/sustainability/business-operations,Webpage,,,Implicit,A webpage highlighting AutoDesk's commitment to green and renewable energy.,United States,,JET
103,Autodesk,13,Corporate Responsibility,https://www.autodesk.com/sustainability/business-operations,Webpage,,,Implicit,A webpage highlighting AutoDesk's commitment to green and renewable energy.,United States,,JET
104,Autodesk,15,Corporate Responsibility,https://www.autodesk.com/sustainability/business-operations,Webpage,,,Implicit,A webpage highlighting AutoDesk's commitment to green and renewable energy.,United States,,JET
105,Autodesk,4,Who We Support,http://www.autodesk.org/who-we-support/stories/water-for-people,Webpage,,,Implicit,"A webpage highlighting the company's major philanthrophic partners (Water for People and MASS Design Group). These organizations work international and Implicit support goals 4 and 11, respectively.",Honduras,,JET
106,Autodesk,4,Who We Support,http://www.autodesk.org/who-we-support/stories/water-for-people,Webpage,,,Implicit,"A webpage highlighting the company's major philanthrophic partners (Water for People and MASS Design Group). These organizations work international and Implicit support goals 4 and 11, respectively.",Bolivia,,JET
107,Autodesk,4,Who We Support,http://www.autodesk.org/who-we-support/stories/water-for-people,Webpage,,,Implicit,"A webpage highlighting the company's major philanthrophic partners (Water for People and MASS Design Group). These organizations work international and Implicit support goals 4 and 11, respectively.",India,,JET
108,Autodesk,4,Who We Support,http://www.autodesk.org/who-we-support/stories/water-for-people,Webpage,,,Implicit,"A webpage highlighting the company's major philanthrophic partners (Water for People and MASS Design Group). These organizations work international and Implicit support goals 4 and 11, respectively.",Malawai,,JET
109,Autodesk,4,Who We Support,http://www.autodesk.org/who-we-support/stories/water-for-people,Webpage,,,Implicit,"A webpage highlighting the company's major philanthrophic partners (Water for People and MASS Design Group). These organizations work international and Implicit support goals 4 and 11, respectively.",Zambia,,JET
110,Autodesk,11,Who We Support,http://www.autodesk.org/who-we-support/stories/water-for-people,Webpage,,,Implicit,"A webpage highlighting the company's major philanthrophic partners (Water for People and MASS Design Group). These organizations work international and Implicit support goals 4 and 11, respectively.",Honduras,,JET
111,Autodesk,11,Who We Support,http://www.autodesk.org/who-we-support/stories/water-for-people,Webpage,,,Implicit,"A webpage highlighting the company's major philanthrophic partners (Water for People and MASS Design Group). These organizations work international and Implicit support goals 4 and 11, respectively.",Bolivia,,JET
112,Autodesk,11,Who We Support,http://www.autodesk.org/who-we-support/stories/water-for-people,Webpage,,,Implicit,"A webpage highlighting the company's major philanthrophic partners (Water for People and MASS Design Group). These organizations work international and Implicit support goals 4 and 11, respectively.",India,,JET
113,Autodesk,11,Who We Support,http://www.autodesk.org/who-we-support/stories/water-for-people,Webpage,,,Implicit,"A webpage highlighting the company's major philanthrophic partners (Water for People and MASS Design Group). These organizations work international and Implicit support goals 4 and 11, respectively.",Malawai,,JET
114,Autodesk,11,Who We Support,http://www.autodesk.org/who-we-support/stories/water-for-people,Webpage,,,Implicit,"A webpage highlighting the company's major philanthrophic partners (Water for People and MASS Design Group). These organizations work international and Implicit support goals 4 and 11, respectively.",Zambia,,JET
115,Autodesk,19,Who We Support,http://www.autodesk.org/who-we-support/stories/water-for-people,Webpage,,,Implicit,"A webpage highlighting the company's major philanthrophic partners (Water for People and MASS Design Group). These organizations work international and Implicit support goals 4 and 11, respectively.",Honduras,,JET
116,Autodesk,19,Who We Support,http://www.autodesk.org/who-we-support/stories/water-for-people,Webpage,,,Implicit,"A webpage highlighting the company's major philanthrophic partners (Water for People and MASS Design Group). These organizations work international and Implicit support goals 4 and 11, respectively.",Bolivia,,JET
117,Autodesk,19,Who We Support,http://www.autodesk.org/who-we-support/stories/water-for-people,Webpage,,,Implicit,"A webpage highlighting the company's major philanthrophic partners (Water for People and MASS Design Group). These organizations work international and Implicit support goals 4 and 11, respectively.",India,,JET
118,Autodesk,19,Who We Support,http://www.autodesk.org/who-we-support/stories/water-for-people,Webpage,,,Implicit,"A webpage highlighting the company's major philanthrophic partners (Water for People and MASS Design Group). These organizations work international and Implicit support goals 4 and 11, respectively.",Malawai,,JET
119,Autodesk,19,Who We Support,http://www.autodesk.org/who-we-support/stories/water-for-people,Webpage,,,Implicit,"A webpage highlighting the company's major philanthrophic partners (Water for People and MASS Design Group). These organizations work international and Implicit support goals 4 and 11, respectively.",Zambia,,JET
120,Autodesk,7,Autodesk FY2018 Sustainability Report,https://damassets.autodesk.net/content/dam/autodesk/www/sustainability/docs/pdf/autodesk-fy2018-sustainability-report.pdf,PDF,2018,,Explicit,"This source is a goldmine and shows explicit support for SDG 11! Basically, they provide software for engineering and architecture projects. Recognizing the rapid urbanization that is ocurring globally, they've committed their company to envrionmental and urban sustainability. Goal 11 seems to be very important to them and theu focus on the necessity of sustainable, resilient urban growth. ",United States,,JET
121,Autodesk,9,Autodesk FY2018 Sustainability Report,https://damassets.autodesk.net/content/dam/autodesk/www/sustainability/docs/pdf/autodesk-fy2018-sustainability-report.pdf,PDF,2018,,Explicit,"This source is a goldmine and shows explicit support for SDG 11! Basically, they provide software for engineering and architecture projects. Recognizing the rapid urbanization that is ocurring globally, they've committed their company to envrionmental and urban sustainability. Goal 11 seems to be very important to them and theu focus on the necessity of sustainable, resilient urban growth. ",United States,,JET
122,Autodesk,11,Autodesk FY2018 Sustainability Report,https://damassets.autodesk.net/content/dam/autodesk/www/sustainability/docs/pdf/autodesk-fy2018-sustainability-report.pdf,PDF,2018,,Explicit,"This source is a goldmine and shows explicit support for SDG 11! Basically, they provide software for engineering and architecture projects. Recognizing the rapid urbanization that is ocurring globally, they've committed their company to envrionmental and urban sustainability. Goal 11 seems to be very important to them and theu focus on the necessity of sustainable, resilient urban growth. ",United States,,JET
123,Autodesk,12,Autodesk FY2018 Sustainability Report,https://damassets.autodesk.net/content/dam/autodesk/www/sustainability/docs/pdf/autodesk-fy2018-sustainability-report.pdf,PDF,2018,,Explicit,"This source is a goldmine and shows explicit support for SDG 11! Basically, they provide software for engineering and architecture projects. Recognizing the rapid urbanization that is ocurring globally, they've committed their company to envrionmental and urban sustainability. Goal 11 seems to be very important to them and theu focus on the necessity of sustainable, resilient urban growth. ",United States,,JET
124,AvePoint,0,,,,,,,It's focused more on promoting and advertising its products.,nan,,JET
125,Azavea,11,Reflections from the UN World Data Forum ,https://www.azavea.com/blog/2018/11/09/reflections-from-the-un-world-data-forum/,Blog,"November 9th, 2018",Ross Bernet,Explicit,"This article wasn't so much saying that the company does support these goals, but that they should because they are uniquely positioned to support them. The company focuses on geospatial data, so deforestation and urban growth are of particular relevance to them. ",United States,,JET
126,Azavea,13,Reflections from the UN World Data Forum ,https://www.azavea.com/blog/2018/11/09/reflections-from-the-un-world-data-forum/,Blog,"November 9th, 2018",Ross Bernet,Explicit,"This article wasn't so much saying that the company does support these goals, but that they should because they are uniquely positioned to support them. The company focuses on geospatial data, so deforestation and urban growth are of particular relevance to them. ",United States,,JET
127,Bitdefender,0,,,,,,,There isn't much about CSR. ,nan,,JET
128,Blackbaud,17,Blackbaud Social Responsbility Report,https://campaign.blackbaud.com/docs/librariesprovider5/campaign-docs/2018_blackbaudsocialresponsibilityreport.pdf,CSR Report (PDF),10/23/18,,Explicit,"""We support SDG 17—to revitalize the global partnership for sustainable development—with the work we do every day through technology innovations, sector research, and valuable partnerships in the social good community.""",Global,,JET
129,Blackbaud,11,Blackbaud Social Responsbility Report,https://campaign.blackbaud.com/docs/librariesprovider5/campaign-docs/2018_blackbaudsocialresponsibilityreport.pdf,CSR Report (PDF),10/23/18,,Implicit,"""We are proud to contribute to cities around the world where our more than 3,400 employees live and
work. We give back to every city we work in through our Blackbaud Community Matters Grants, an
employee-led program that distributes funds to local nonprofits. 2018 recipients of the grant included
organizations from around the world, like Austin Bat Cave in Austin, Football Beyond Borders in
London, Give a Dog A Bone in Glasgow, KYDS in Sydney, Girlventures in San Francisco, and Byte Back
in Washington, DC. In addition, the largest gift in our company’s history was a $1 million gift to the
International African American Museum in Charleston, South Carolina, the home of our headquarters,
which helped the organization reach funding and start the building phase.""",United States,,
131,Blackbaud,11,Blackbaud Social Responsbility Report,https://campaign.blackbaud.com/docs/librariesprovider5/campaign-docs/2018_blackbaudsocialresponsibilityreport.pdf,CSR Report (PDF),10/23/18,,Implicit,"""We are proud to contribute to cities around the world where our more than 3,400 employees live and
work. We give back to every city we work in through our Blackbaud Community Matters Grants, an
employee-led program that distributes funds to local nonprofits. 2018 recipients of the grant included
organizations from around the world, like Austin Bat Cave in Austin, Football Beyond Borders in
London, Give a Dog A Bone in Glasgow, KYDS in Sydney, Girlventures in San Francisco, and Byte Back
in Washington, DC. In addition, the largest gift in our company’s history was a $1 million gift to the
International African American Museum in Charleston, South Carolina, the home of our headquarters,
which helped the organization reach funding and start the building phase.""",United Kingdom,,
132,Bloomerang,0,,,,,,,"The focus of the organization is to help corporations make donations and considering that this does good, I'm not sure that they focus specifically on corporate responsbility. ",nan,,JET
133,Box,0,Box.org Birthday Brief,https://cloud.app.box.com/s/xbg8l4ldjvtb9g7ubp9f5yor525rhw57,Brief,,,,"Box.org partners with many non-profits, but it doesn't seem like they do much beyond lending their services to local partners.",nan,,JET
134,Bytes of Learning,4,,,,,,Implicit,"It is a very small, education-based organization, so I'll say that they Implicit support SDG 4. ",United States,,JET
135,Cisco,1,CSR Report 2018,https://www.cisco.com/c/dam/assets/csr/pdf/CSR-Report-2018.pdf,CSR Report (PDF),18-Dec,,Explicit,"Goldmine! CSR Reports for companies continue to be the best resources for finding explicit support for UN SDGs. They not only show the support, but list donor partners and countries in which they are working with these partners. ""Cisco also recognizes the importance of the UN Sustainable Development Goals (SDGs), a set of global aspirations necessary to shift the world toward greater sustainability and resilience. Our CSR programs and strategies, many of which have been in place for more than a decade, support several of the SDGs. The alignment of Cisco’s programs with the SDGs is highlighted in our UNSDG Index here. Our CSR approach continues to focus on leveraging our technology, people, and partners to advance positive social and environmental impact. ",Global,,JET
136,Cisco,2,CSR Report 2018,https://www.cisco.com/c/dam/assets/csr/pdf/CSR-Report-2018.pdf,CSR Report (PDF),18-Dec,,Explicit,"Goldmine! CSR Reports for companies continue to be the best resources for finding explicit support for UN SDGs. They not only show the support, but list donor partners and countries in which they are working with these partners. ""Cisco also recognizes the importance of the UN Sustainable Development Goals (SDGs), a set of global aspirations necessary to shift the world toward greater sustainability and resilience. Our CSR programs and strategies, many of which have been in place for more than a decade, support several of the SDGs. The alignment of Cisco’s programs with the SDGs is highlighted in our UNSDG Index here. Our CSR approach continues to focus on leveraging our technology, people, and partners to advance positive social and environmental impact. ",Global,,JET
137,Cisco,3,CSR Report 2018,https://www.cisco.com/c/dam/assets/csr/pdf/CSR-Report-2018.pdf,CSR Report (PDF),18-Dec,,Explicit,"Goldmine! CSR Reports for companies continue to be the best resources for finding explicit support for UN SDGs. They not only show the support, but list donor partners and countries in which they are working with these partners. ""Cisco also recognizes the importance of the UN Sustainable Development Goals (SDGs), a set of global aspirations necessary to shift the world toward greater sustainability and resilience. Our CSR programs and strategies, many of which have been in place for more than a decade, support several of the SDGs. The alignment of Cisco’s programs with the SDGs is highlighted in our UNSDG Index here. Our CSR approach continues to focus on leveraging our technology, people, and partners to advance positive social and environmental impact. ",Global,,JET
